,product_category_name_english,encoded_column
121,cool_stuff,21
122,cool_stuff,21
123,cool_stuff,21
124,cool_stuff,21
125,cool_stuff,21
126,cool_stuff,21
127,cool_stuff,21
128,cool_stuff,21
129,cool_stuff,21
130,cool_stuff,21
131,cool_stuff,21
132,cool_stuff,21
133,cool_stuff,21
134,cool_stuff,21
135,cool_stuff,21
136,cool_stuff,21
137,cool_stuff,21
138,cool_stuff,21
139,cool_stuff,21
140,cool_stuff,21
141,cool_stuff,21
142,cool_stuff,21
143,cool_stuff,21
144,cool_stuff,21
145,cool_stuff,21
146,toys,70
147,toys,70
148,cool_stuff,21
149,cool_stuff,21
150,cool_stuff,21
151,cool_stuff,21
152,cool_stuff,21
153,cool_stuff,21
154,cool_stuff,21
155,cool_stuff,21
156,cool_stuff,21
157,cool_stuff,21
158,cool_stuff,21
159,pet_shop,61
160,pet_shop,61
161,pet_shop,61
162,pet_shop,61
163,pet_shop,61
164,pet_shop,61
165,pet_shop,61
166,pet_shop,61
167,pet_shop,61
168,pet_shop,61
169,pet_shop,61
170,pet_shop,61
171,pet_shop,61
172,pet_shop,61
173,pet_shop,61
174,pet_shop,61
175,pet_shop,61
176,pet_shop,61
177,pet_shop,61
178,pet_shop,61
179,pet_shop,61
180,pet_shop,61
181,pet_shop,61
182,pet_shop,61
183,pet_shop,61
184,pet_shop,61
185,pet_shop,61
186,pet_shop,61
187,pet_shop,61
188,pet_shop,61
189,pet_shop,61
190,pet_shop,61
191,pet_shop,61
192,pet_shop,61
193,pet_shop,61
194,pet_shop,61
195,pet_shop,61
196,pet_shop,61
197,pet_shop,61
198,pet_shop,61
199,pet_shop,61
200,pet_shop,61
201,pet_shop,61
202,pet_shop,61
203,pet_shop,61
204,pet_shop,61
205,pet_shop,61
206,pet_shop,61
207,pet_shop,61
208,pet_shop,61
209,pet_shop,61
210,pet_shop,61
211,pet_shop,61
212,pet_shop,61
213,pet_shop,61
214,pet_shop,61
215,pet_shop,61
216,pet_shop,61
217,pet_shop,61
218,pet_shop,61
219,pet_shop,61
220,pet_shop,61
221,pet_shop,61
222,pet_shop,61
223,pet_shop,61
224,pet_shop,61
225,pet_shop,61
226,pet_shop,61
227,pet_shop,61
228,pet_shop,61
229,pet_shop,61
230,pet_shop,61
231,pet_shop,61
232,pet_shop,61
233,pet_shop,61
234,pet_shop,61
235,pet_shop,61
236,pet_shop,61
237,pet_shop,61
238,pet_shop,61
239,pet_shop,61
240,pet_shop,61
241,pet_shop,61
242,pet_shop,61
243,pet_shop,61
244,pet_shop,61
245,pet_shop,61
246,pet_shop,61
247,pet_shop,61
248,pet_shop,61
249,pet_shop,61
250,pet_shop,61
251,pet_shop,61
252,pet_shop,61
253,pet_shop,61
254,pet_shop,61
255,pet_shop,61
256,pet_shop,61
257,pet_shop,61
258,pet_shop,61
259,pet_shop,61
260,pet_shop,61
261,pet_shop,61
262,pet_shop,61
263,pet_shop,61
264,pet_shop,61
265,pet_shop,61
266,pet_shop,61
267,pet_shop,61
268,pet_shop,61
269,pet_shop,61
270,pet_shop,61
271,pet_shop,61
272,pet_shop,61
273,pet_shop,61
274,pet_shop,61
275,pet_shop,61
276,pet_shop,61
277,pet_shop,61
278,pet_shop,61
279,pet_shop,61
280,pet_shop,61
281,pet_shop,61
282,pet_shop,61
283,pet_shop,61
284,pet_shop,61
285,pet_shop,61
286,pet_shop,61
287,pet_shop,61
288,pet_shop,61
289,pet_shop,61
290,pet_shop,61
291,pet_shop,61
292,pet_shop,61
293,pet_shop,61
294,pet_shop,61
295,pet_shop,61
296,pet_shop,61
297,furniture_decor,40
298,furniture_decor,40
299,furniture_decor,40
300,furniture_decor,40
301,bed_bath_table,8
302,furniture_decor,40
303,furniture_decor,40
304,furniture_decor,40
305,furniture_decor,40
306,bed_bath_table,8
307,furniture_decor,40
308,bed_bath_table,8
309,bed_bath_table,8
310,bed_bath_table,8
311,bed_bath_table,8
312,bed_bath_table,8
313,bed_bath_table,8
314,perfumery,60
315,perfumery,60
316,computers_accessories,16
317,computers_accessories,16
318,computers_accessories,16
319,computers_accessories,16
320,housewares,50
321,stationery,67
322,computers_accessories,16
323,stationery,67
324,stationery,67
325,stationery,67
326,stationery,67
327,stationery,67
328,stationery,67
329,stationery,67
330,garden_tools,43
331,garden_tools,43
332,garden_tools,43
333,garden_tools,43
334,garden_tools,43
335,garden_tools,43
336,garden_tools,43
337,garden_tools,43
338,garden_tools,43
339,garden_tools,43
340,garden_tools,43
341,garden_tools,43
342,garden_tools,43
343,garden_tools,43
344,garden_tools,43
345,garden_tools,43
346,furniture_decor,40
347,garden_tools,43
348,garden_tools,43
349,garden_tools,43
350,garden_tools,43
351,garden_tools,43
352,garden_tools,43
353,garden_tools,43
354,garden_tools,43
355,garden_tools,43
356,garden_tools,43
357,garden_tools,43
358,garden_tools,43
359,furniture_decor,40
360,furniture_decor,40
361,furniture_decor,40
362,furniture_decor,40
363,furniture_decor,40
364,furniture_decor,40
365,furniture_decor,40
366,furniture_decor,40
367,housewares,50
368,housewares,50
369,housewares,50
370,housewares,50
371,housewares,50
372,bed_bath_table,8
373,bed_bath_table,8
374,bed_bath_table,8
375,bed_bath_table,8
376,bed_bath_table,8
377,bed_bath_table,8
378,bed_bath_table,8
379,bed_bath_table,8
380,bed_bath_table,8
381,bed_bath_table,8
382,bed_bath_table,8
383,bed_bath_table,8
384,toys,70
385,housewares,50
386,toys,70
387,bed_bath_table,8
388,bed_bath_table,8
389,bed_bath_table,8
390,sports_leisure,66
391,housewares,50
392,housewares,50
393,telephony,69
394,telephony,69
395,telephony,69
396,perfumery,60
397,perfumery,60
398,audio,5
399,audio,5
400,audio,5
401,audio,5
402,audio,5
403,audio,5
404,audio,5
405,audio,5
406,audio,5
407,audio,5
408,audio,5
409,audio,5
410,audio,5
411,audio,5
412,audio,5
413,audio,5
414,audio,5
415,audio,5
416,audio,5
417,audio,5
418,audio,5
419,audio,5
420,audio,5
421,audio,5
422,audio,5
423,audio,5
424,audio,5
425,audio,5
426,audio,5
427,audio,5
428,audio,5
429,audio,5
430,audio,5
431,audio,5
432,audio,5
433,audio,5
434,audio,5
435,audio,5
436,audio,5
437,audio,5
438,audio,5
439,audio,5
440,housewares,50
441,audio,5
442,audio,5
443,audio,5
444,audio,5
445,audio,5
446,audio,5
447,audio,5
448,audio,5
449,audio,5
450,audio,5
451,audio,5
452,audio,5
453,audio,5
454,audio,5
455,audio,5
456,audio,5
457,audio,5
458,audio,5
459,audio,5
460,audio,5
461,audio,5
462,audio,5
463,audio,5
464,audio,5
465,audio,5
466,audio,5
467,audio,5
468,audio,5
469,audio,5
470,audio,5
471,audio,5
472,audio,5
473,audio,5
474,audio,5
475,audio,5
476,audio,5
477,audio,5
478,audio,5
479,audio,5
480,audio,5
481,audio,5
482,audio,5
483,audio,5
484,telephony,69
485,telephony,69
486,telephony,69
487,telephony,69
488,telephony,69
489,telephony,69
490,telephony,69
491,telephony,69
492,telephony,69
493,telephony,69
494,telephony,69
495,telephony,69
496,telephony,69
497,telephony,69
498,telephony,69
499,housewares,50
500,housewares,50
501,housewares,50
502,housewares,50
503,housewares,50
504,housewares,50
505,housewares,50
506,toys,70
507,toys,70
508,telephony,69
509,telephony,69
510,telephony,69
511,telephony,69
512,telephony,69
513,telephony,69
514,telephony,69
515,perfumery,60
516,perfumery,60
517,perfumery,60
518,perfumery,60
519,perfumery,60
520,perfumery,60
521,audio,5
522,audio,5
523,audio,5
524,audio,5
525,audio,5
526,audio,5
527,audio,5
528,audio,5
529,housewares,50
530,housewares,50
531,housewares,50
532,housewares,50
533,perfumery,60
534,perfumery,60
535,perfumery,60
536,perfumery,60
537,health_beauty,44
538,health_beauty,44
539,health_beauty,44
540,health_beauty,44
541,health_beauty,44
542,health_beauty,44
543,computers_accessories,16
544,housewares,50
545,audio,5
546,audio,5
547,audio,5
548,housewares,50
549,housewares,50
550,housewares,50
551,housewares,50
552,housewares,50
553,housewares,50
554,telephony,69
555,telephony,69
556,telephony,69
557,telephony,69
558,telephony,69
559,housewares,50
560,housewares,50
561,housewares,50
562,housewares,50
563,housewares,50
564,housewares,50
565,telephony,69
566,toys,70
567,toys,70
568,toys,70
569,toys,70
570,toys,70
571,housewares,50
572,perfumery,60
573,costruction_tools_garden,22
574,costruction_tools_garden,22
575,costruction_tools_garden,22
576,costruction_tools_garden,22
577,costruction_tools_garden,22
578,costruction_tools_garden,22
579,telephony,69
580,telephony,69
581,telephony,69
582,telephony,69
583,telephony,69
584,telephony,69
585,telephony,69
586,perfumery,60
587,perfumery,60
588,perfumery,60
589,perfumery,60
590,telephony,69
591,telephony,69
592,telephony,69
593,telephony,69
594,telephony,69
595,housewares,50
596,housewares,50
597,housewares,50
598,perfumery,60
599,perfumery,60
600,perfumery,60
601,telephony,69
602,housewares,50
603,housewares,50
604,housewares,50
605,computers_accessories,16
606,computers_accessories,16
607,computers_accessories,16
608,furniture_decor,40
609,furniture_decor,40
610,furniture_decor,40
611,furniture_decor,40
612,telephony,69
613,housewares,50
614,telephony,69
615,furniture_decor,40
616,furniture_decor,40
617,housewares,50
618,housewares,50
619,housewares,50
620,housewares,50
621,audio,5
622,watches_gifts,71
623,audio,5
624,audio,5
625,computers_accessories,16
626,audio,5
627,baby,7
628,computers_accessories,16
629,computers_accessories,16
630,computers_accessories,16
631,computers_accessories,16
632,toys,70
633,telephony,69
634,housewares,50
635,telephony,69
636,telephony,69
637,telephony,69
638,telephony,69
639,telephony,69
640,housewares,50
641,garden_tools,43
642,health_beauty,44
643,health_beauty,44
644,health_beauty,44
645,health_beauty,44
646,health_beauty,44
647,health_beauty,44
648,health_beauty,44
649,health_beauty,44
650,health_beauty,44
651,health_beauty,44
652,health_beauty,44
653,health_beauty,44
654,health_beauty,44
655,health_beauty,44
656,health_beauty,44
657,health_beauty,44
658,health_beauty,44
659,health_beauty,44
660,health_beauty,44
661,health_beauty,44
662,health_beauty,44
663,health_beauty,44
664,health_beauty,44
665,health_beauty,44
666,health_beauty,44
667,health_beauty,44
668,health_beauty,44
669,health_beauty,44
670,health_beauty,44
671,health_beauty,44
672,health_beauty,44
673,health_beauty,44
674,health_beauty,44
675,health_beauty,44
676,health_beauty,44
677,health_beauty,44
678,health_beauty,44
679,health_beauty,44
680,health_beauty,44
681,health_beauty,44
682,health_beauty,44
683,health_beauty,44
684,health_beauty,44
685,health_beauty,44
686,health_beauty,44
687,health_beauty,44
688,health_beauty,44
689,health_beauty,44
690,health_beauty,44
691,health_beauty,44
692,health_beauty,44
693,health_beauty,44
694,health_beauty,44
695,health_beauty,44
696,health_beauty,44
697,health_beauty,44
698,health_beauty,44
699,health_beauty,44
700,health_beauty,44
701,health_beauty,44
702,health_beauty,44
703,health_beauty,44
704,health_beauty,44
705,health_beauty,44
706,health_beauty,44
707,health_beauty,44
708,health_beauty,44
709,health_beauty,44
710,health_beauty,44
711,health_beauty,44
712,health_beauty,44
713,health_beauty,44
714,health_beauty,44
715,health_beauty,44
716,health_beauty,44
717,health_beauty,44
718,health_beauty,44
719,health_beauty,44
720,health_beauty,44
721,health_beauty,44
722,health_beauty,44
723,health_beauty,44
724,health_beauty,44
725,health_beauty,44
726,health_beauty,44
727,health_beauty,44
728,health_beauty,44
729,health_beauty,44
730,health_beauty,44
731,health_beauty,44
732,health_beauty,44
733,health_beauty,44
734,health_beauty,44
735,health_beauty,44
736,health_beauty,44
737,health_beauty,44
738,health_beauty,44
739,health_beauty,44
740,health_beauty,44
741,health_beauty,44
742,health_beauty,44
743,health_beauty,44
744,health_beauty,44
745,health_beauty,44
746,health_beauty,44
747,health_beauty,44
748,health_beauty,44
749,health_beauty,44
750,health_beauty,44
751,health_beauty,44
752,health_beauty,44
753,health_beauty,44
754,health_beauty,44
755,health_beauty,44
756,health_beauty,44
757,health_beauty,44
758,health_beauty,44
759,health_beauty,44
760,health_beauty,44
761,health_beauty,44
762,health_beauty,44
763,health_beauty,44
764,health_beauty,44
765,health_beauty,44
766,health_beauty,44
767,health_beauty,44
768,health_beauty,44
769,health_beauty,44
770,health_beauty,44
771,health_beauty,44
772,cool_stuff,21
773,health_beauty,44
774,health_beauty,44
775,health_beauty,44
776,health_beauty,44
777,health_beauty,44
778,cool_stuff,21
779,health_beauty,44
780,health_beauty,44
781,health_beauty,44
782,health_beauty,44
783,health_beauty,44
784,health_beauty,44
785,health_beauty,44
786,health_beauty,44
787,health_beauty,44
788,health_beauty,44
789,health_beauty,44
790,health_beauty,44
791,health_beauty,44
792,health_beauty,44
793,cool_stuff,21
794,health_beauty,44
795,health_beauty,44
796,health_beauty,44
797,health_beauty,44
798,health_beauty,44
799,health_beauty,44
800,health_beauty,44
801,health_beauty,44
802,health_beauty,44
803,health_beauty,44
804,health_beauty,44
805,health_beauty,44
806,health_beauty,44
807,health_beauty,44
808,health_beauty,44
809,health_beauty,44
810,health_beauty,44
811,health_beauty,44
812,health_beauty,44
813,health_beauty,44
814,cool_stuff,21
815,health_beauty,44
816,health_beauty,44
817,health_beauty,44
818,health_beauty,44
819,health_beauty,44
820,health_beauty,44
821,health_beauty,44
822,health_beauty,44
823,health_beauty,44
824,health_beauty,44
825,health_beauty,44
826,health_beauty,44
827,books_technical,11
828,books_technical,11
829,books_technical,11
830,books_technical,11
831,books_technical,11
832,books_technical,11
833,books_technical,11
834,books_technical,11
835,books_technical,11
836,books_technical,11
837,books_technical,11
838,books_technical,11
839,books_technical,11
840,books_technical,11
841,books_technical,11
842,books_technical,11
843,books_technical,11
844,books_technical,11
845,books_technical,11
846,books_technical,11
847,books_technical,11
848,books_technical,11
849,books_technical,11
850,books_technical,11
851,books_technical,11
852,books_technical,11
853,books_technical,11
854,books_technical,11
855,books_technical,11
856,books_technical,11
857,books_technical,11
858,books_technical,11
859,books_technical,11
860,books_technical,11
861,books_technical,11
862,books_technical,11
863,books_technical,11
864,books_technical,11
865,books_technical,11
866,books_technical,11
867,books_technical,11
868,books_technical,11
869,books_technical,11
870,books_technical,11
871,books_technical,11
872,health_beauty,44
873,books_technical,11
874,books_technical,11
875,books_technical,11
876,books_technical,11
877,books_technical,11
878,dvds_blu_ray,26
879,dvds_blu_ray,26
880,dvds_blu_ray,26
881,dvds_blu_ray,26
882,dvds_blu_ray,26
883,dvds_blu_ray,26
884,dvds_blu_ray,26
885,dvds_blu_ray,26
886,dvds_blu_ray,26
887,dvds_blu_ray,26
888,books_technical,11
889,books_technical,11
890,books_technical,11
891,books_technical,11
892,books_technical,11
893,books_technical,11
894,books_technical,11
895,books_technical,11
896,books_technical,11
897,books_technical,11
898,books_technical,11
899,books_technical,11
900,books_technical,11
901,books_technical,11
902,books_technical,11
903,books_technical,11
904,books_technical,11
905,consoles_games,17
906,books_technical,11
907,books_technical,11
908,books_technical,11
909,books_technical,11
910,books_technical,11
911,books_technical,11
912,books_technical,11
913,books_technical,11
914,consoles_games,17
915,books_technical,11
916,books_technical,11
917,health_beauty,44
918,health_beauty,44
919,health_beauty,44
920,health_beauty,44
921,baby,7
922,health_beauty,44
923,health_beauty,44
924,health_beauty,44
925,health_beauty,44
926,health_beauty,44
927,health_beauty,44
928,health_beauty,44
929,health_beauty,44
930,health_beauty,44
931,health_beauty,44
932,health_beauty,44
933,health_beauty,44
934,health_beauty,44
935,health_beauty,44
936,health_beauty,44
937,health_beauty,44
938,health_beauty,44
939,health_beauty,44
940,health_beauty,44
941,health_beauty,44
942,health_beauty,44
943,health_beauty,44
944,health_beauty,44
945,health_beauty,44
946,health_beauty,44
947,health_beauty,44
948,health_beauty,44
949,health_beauty,44
950,health_beauty,44
951,health_beauty,44
952,health_beauty,44
953,health_beauty,44
954,health_beauty,44
955,health_beauty,44
956,health_beauty,44
957,health_beauty,44
958,health_beauty,44
959,health_beauty,44
960,health_beauty,44
961,health_beauty,44
962,health_beauty,44
963,health_beauty,44
964,health_beauty,44
965,health_beauty,44
966,health_beauty,44
967,health_beauty,44
968,health_beauty,44
969,health_beauty,44
970,health_beauty,44
971,health_beauty,44
972,health_beauty,44
973,health_beauty,44
974,health_beauty,44
975,telephony,69
976,telephony,69
977,telephony,69
978,telephony,69
979,telephony,69
980,telephony,69
981,telephony,69
982,telephony,69
983,telephony,69
984,telephony,69
985,telephony,69
986,telephony,69
987,telephony,69
988,telephony,69
989,telephony,69
990,telephony,69
991,telephony,69
992,telephony,69
993,telephony,69
994,telephony,69
995,telephony,69
996,telephony,69
997,telephony,69
998,telephony,69
999,telephony,69
1000,telephony,69
1001,telephony,69
1002,telephony,69
1003,perfumery,60
1004,perfumery,60
1005,perfumery,60
1006,perfumery,60
1007,perfumery,60
1008,perfumery,60
1009,perfumery,60
1010,perfumery,60
1011,perfumery,60
1012,perfumery,60
1013,perfumery,60
1014,perfumery,60
1015,perfumery,60
1016,perfumery,60
1017,perfumery,60
1018,perfumery,60
1019,perfumery,60
1020,perfumery,60
1021,perfumery,60
1022,perfumery,60
1023,perfumery,60
1024,perfumery,60
1025,perfumery,60
1026,perfumery,60
1027,perfumery,60
1028,perfumery,60
1029,perfumery,60
1030,perfumery,60
1031,perfumery,60
1032,perfumery,60
1033,perfumery,60
1034,perfumery,60
1035,perfumery,60
1036,perfumery,60
1037,perfumery,60
1038,perfumery,60
1039,perfumery,60
1040,perfumery,60
1041,perfumery,60
1042,perfumery,60
1043,perfumery,60
1044,perfumery,60
1045,perfumery,60
1046,perfumery,60
1047,perfumery,60
1048,perfumery,60
1049,perfumery,60
1050,perfumery,60
1051,perfumery,60
1052,perfumery,60
1053,perfumery,60
1054,perfumery,60
1055,perfumery,60
1056,perfumery,60
1057,perfumery,60
1058,perfumery,60
1059,perfumery,60
1060,perfumery,60
1061,perfumery,60
1062,perfumery,60
1063,perfumery,60
1064,perfumery,60
1065,perfumery,60
1066,perfumery,60
1067,perfumery,60
1068,perfumery,60
1069,perfumery,60
1070,perfumery,60
1071,perfumery,60
1072,perfumery,60
1073,perfumery,60
1074,perfumery,60
1075,perfumery,60
1076,perfumery,60
1077,perfumery,60
1078,perfumery,60
1079,perfumery,60
1080,perfumery,60
1081,perfumery,60
1082,perfumery,60
1083,perfumery,60
1084,perfumery,60
1085,perfumery,60
1086,perfumery,60
1087,perfumery,60
1088,perfumery,60
1089,perfumery,60
1090,perfumery,60
1091,perfumery,60
1092,perfumery,60
1093,perfumery,60
1094,perfumery,60
1095,perfumery,60
1096,perfumery,60
1097,perfumery,60
1098,perfumery,60
1099,perfumery,60
1100,perfumery,60
1101,perfumery,60
1102,perfumery,60
1103,perfumery,60
1104,perfumery,60
1105,perfumery,60
1106,perfumery,60
1107,perfumery,60
1108,perfumery,60
1109,perfumery,60
1110,perfumery,60
1111,perfumery,60
1112,perfumery,60
1113,perfumery,60
1114,perfumery,60
1115,perfumery,60
1116,perfumery,60
1117,perfumery,60
1118,perfumery,60
1119,perfumery,60
1120,perfumery,60
1121,perfumery,60
1122,perfumery,60
1123,perfumery,60
1124,perfumery,60
1125,perfumery,60
1126,perfumery,60
1127,perfumery,60
1128,perfumery,60
1129,perfumery,60
1130,perfumery,60
1131,perfumery,60
1132,perfumery,60
1133,perfumery,60
1134,perfumery,60
1135,perfumery,60
1136,perfumery,60
1137,perfumery,60
1138,perfumery,60
1139,perfumery,60
1140,perfumery,60
1141,perfumery,60
1142,perfumery,60
1143,perfumery,60
1144,perfumery,60
1145,perfumery,60
1146,perfumery,60
1147,perfumery,60
1148,perfumery,60
1149,perfumery,60
1150,perfumery,60
1151,perfumery,60
1152,perfumery,60
1153,perfumery,60
1154,perfumery,60
1155,perfumery,60
1156,perfumery,60
1157,perfumery,60
1158,perfumery,60
1159,perfumery,60
1160,perfumery,60
1161,perfumery,60
1162,perfumery,60
1163,perfumery,60
1164,perfumery,60
1165,perfumery,60
1166,perfumery,60
1167,perfumery,60
1168,perfumery,60
1169,perfumery,60
1170,perfumery,60
1171,perfumery,60
1172,perfumery,60
1173,perfumery,60
1174,perfumery,60
1175,perfumery,60
1176,perfumery,60
1177,perfumery,60
1178,perfumery,60
1179,perfumery,60
1180,perfumery,60
1181,perfumery,60
1182,perfumery,60
1183,perfumery,60
1184,perfumery,60
1185,perfumery,60
1186,perfumery,60
1187,perfumery,60
1188,perfumery,60
1189,perfumery,60
1190,perfumery,60
1191,perfumery,60
1192,perfumery,60
1193,perfumery,60
1194,perfumery,60
1195,perfumery,60
1196,perfumery,60
1197,perfumery,60
1198,perfumery,60
1199,perfumery,60
1200,perfumery,60
1201,perfumery,60
1202,perfumery,60
1203,perfumery,60
1204,health_beauty,44
1205,health_beauty,44
1206,health_beauty,44
1207,health_beauty,44
1208,health_beauty,44
1209,health_beauty,44
1210,health_beauty,44
1211,health_beauty,44
1212,health_beauty,44
1213,health_beauty,44
1214,health_beauty,44
1215,health_beauty,44
1216,health_beauty,44
1217,health_beauty,44
1218,health_beauty,44
1219,health_beauty,44
1220,health_beauty,44
1221,health_beauty,44
1222,health_beauty,44
1223,health_beauty,44
1224,health_beauty,44
1225,health_beauty,44
1226,health_beauty,44
1227,health_beauty,44
1228,health_beauty,44
1229,health_beauty,44
1230,health_beauty,44
1231,health_beauty,44
1232,health_beauty,44
1233,health_beauty,44
1234,health_beauty,44
1235,health_beauty,44
1236,health_beauty,44
1237,health_beauty,44
1238,health_beauty,44
1239,health_beauty,44
1240,health_beauty,44
1241,health_beauty,44
1242,health_beauty,44
1243,health_beauty,44
1244,health_beauty,44
1245,health_beauty,44
1246,health_beauty,44
1247,health_beauty,44
1248,health_beauty,44
1249,health_beauty,44
1250,health_beauty,44
1251,health_beauty,44
1252,health_beauty,44
1253,health_beauty,44
1254,health_beauty,44
1255,health_beauty,44
1256,health_beauty,44
1257,health_beauty,44
1258,health_beauty,44
1259,health_beauty,44
1260,health_beauty,44
1261,health_beauty,44
1262,health_beauty,44
1263,health_beauty,44
1264,health_beauty,44
1265,health_beauty,44
1266,health_beauty,44
1267,health_beauty,44
1268,health_beauty,44
1269,health_beauty,44
1270,health_beauty,44
1271,health_beauty,44
1272,health_beauty,44
1273,health_beauty,44
1274,health_beauty,44
1275,health_beauty,44
1276,health_beauty,44
1277,health_beauty,44
1278,health_beauty,44
1279,health_beauty,44
1280,health_beauty,44
1281,health_beauty,44
1282,health_beauty,44
1283,health_beauty,44
1284,health_beauty,44
1285,health_beauty,44
1286,health_beauty,44
1287,health_beauty,44
1288,health_beauty,44
1289,health_beauty,44
1290,health_beauty,44
1291,health_beauty,44
1292,health_beauty,44
1293,health_beauty,44
1294,health_beauty,44
1295,health_beauty,44
1296,health_beauty,44
1297,health_beauty,44
1298,health_beauty,44
1299,health_beauty,44
1300,health_beauty,44
1301,health_beauty,44
1302,health_beauty,44
1303,health_beauty,44
1304,health_beauty,44
1305,health_beauty,44
1306,health_beauty,44
1307,health_beauty,44
1308,health_beauty,44
1309,health_beauty,44
1310,health_beauty,44
1311,health_beauty,44
1312,health_beauty,44
1313,health_beauty,44
1314,health_beauty,44
1315,health_beauty,44
1316,health_beauty,44
1317,health_beauty,44
1318,health_beauty,44
1319,health_beauty,44
1320,health_beauty,44
1321,health_beauty,44
1322,health_beauty,44
1323,health_beauty,44
1324,health_beauty,44
1325,health_beauty,44
1326,health_beauty,44
1327,health_beauty,44
1328,health_beauty,44
1329,health_beauty,44
1330,health_beauty,44
1331,health_beauty,44
1332,health_beauty,44
1333,health_beauty,44
1334,health_beauty,44
1335,health_beauty,44
1336,health_beauty,44
1337,health_beauty,44
1338,health_beauty,44
1339,health_beauty,44
1340,health_beauty,44
1341,health_beauty,44
1342,health_beauty,44
1343,health_beauty,44
1344,health_beauty,44
1345,health_beauty,44
1346,health_beauty,44
1347,health_beauty,44
1348,health_beauty,44
1349,health_beauty,44
1350,health_beauty,44
1351,health_beauty,44
1352,health_beauty,44
1353,health_beauty,44
1354,health_beauty,44
1355,health_beauty,44
1356,health_beauty,44
1357,health_beauty,44
1358,health_beauty,44
1359,health_beauty,44
1360,health_beauty,44
1361,health_beauty,44
1362,health_beauty,44
1363,health_beauty,44
1364,health_beauty,44
1365,health_beauty,44
1366,health_beauty,44
1367,health_beauty,44
1368,health_beauty,44
1369,health_beauty,44
1370,health_beauty,44
1371,health_beauty,44
1372,health_beauty,44
1373,health_beauty,44
1374,health_beauty,44
1375,health_beauty,44
1376,health_beauty,44
1377,health_beauty,44
1378,health_beauty,44
1379,health_beauty,44
1380,health_beauty,44
1381,health_beauty,44
1382,health_beauty,44
1383,health_beauty,44
1384,health_beauty,44
1385,health_beauty,44
1386,health_beauty,44
1387,health_beauty,44
1388,health_beauty,44
1389,health_beauty,44
1390,health_beauty,44
1391,health_beauty,44
1392,health_beauty,44
1393,health_beauty,44
1394,health_beauty,44
1395,health_beauty,44
1396,health_beauty,44
1397,health_beauty,44
1398,health_beauty,44
1399,health_beauty,44
1400,health_beauty,44
1401,health_beauty,44
1402,health_beauty,44
1403,health_beauty,44
1404,health_beauty,44
1405,health_beauty,44
1406,health_beauty,44
1407,health_beauty,44
1408,health_beauty,44
1409,health_beauty,44
1410,health_beauty,44
1411,health_beauty,44
1412,health_beauty,44
1413,health_beauty,44
1414,health_beauty,44
1415,health_beauty,44
1416,health_beauty,44
1417,health_beauty,44
1418,health_beauty,44
1419,health_beauty,44
1420,health_beauty,44
1421,health_beauty,44
1422,health_beauty,44
